"Alert Id","Alert State","Alert Title","Alert Type","Rule Id","Rule Name","Rule Description","Tags","Severity","First Seen","Last Seen","Fixed On","Dismissed On","Dismissal Type","SLA Days","Days overdue","Alert Link","Organization","Project","Repository","Ref","Ecosystem","Location Paths","Logical Paths"
"46","active","Disabled Spring CSRF protection (java/spring-disabled-csrf-protection)","code","java/spring-disabled-csrf-protection","java/spring-disabled-csrf-protection","Disabling CSRF protection makes the application vulnerable to a Cross-Site Request Forgery (CSRF) attack.","security,external/cwe/cwe-352","high","2023-12-13T14:47:10Z","2023-12-13T14:47:10Z","","",,"30","207","https://dev.azure.com/octodemo-temporary/f6827034-7534-40f5-8f47-eca78ec0dec8/_git/35db0ddb-6fcc-491d-bbb0-03051b9eed03/alerts/46","octodemo-temporary","demo-felickz","WebGoat","refs/heads/main",,"src/main/java/org/owasp/webgoat/container/WebSecurityConfig.java:80 @ 9f601c37,src/main/java/org/owasp/webgoat/container/WebSecurityConfig.java:80 @ 9f601c37",""
"47","active","Query built from user-controlled sources (java/sql-injection)","code","java/sql-injection","java/sql-injection","Building a SQL or Java Persistence query from user-controlled sources is vulnerable to insertion of malicious code by the user.","security,external/cwe/cwe-089,external/cwe/cwe-564","high","2023-12-13T14:47:10Z","2023-12-13T14:47:10Z","","",,"30","207","https://dev.azure.com/octodemo-temporary/f6827034-7534-40f5-8f47-eca78ec0dec8/_git/35db0ddb-6fcc-491d-bbb0-03051b9eed03/alerts/47","octodemo-temporary","demo-felickz","WebGoat","refs/heads/main",,"src/main/java/org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson10.java:71 @ 9f601c37,src/main/java/org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson10.java:71 @ 9f601c37",""
"48","active","Query built from user-controlled sources (java/sql-injection)","code","java/sql-injection","java/sql-injection","Building a SQL or Java Persistence query from user-controlled sources is vulnerable to insertion of malicious code by the user.","security,external/cwe/cwe-089,external/cwe/cwe-564","high","2023-12-13T14:47:10Z","2023-12-13T14:47:10Z","","",,"30","207","https://dev.azure.com/octodemo-temporary/f6827034-7534-40f5-8f47-eca78ec0dec8/_git/35db0ddb-6fcc-491d-bbb0-03051b9eed03/alerts/48","octodemo-temporary","demo-felickz","WebGoat","refs/heads/main",,"src/main/java/org/owasp/webgoat/lessons/challenges/challenge5/Assignment5.java:60 @ 9f601c37,src/main/java/org/owasp/webgoat/lessons/challenges/challenge5/Assignment5.java:60 @ 9f601c37",""
"49","active","Query built from user-controlled sources (java/sql-injection)","code","java/sql-injection","java/sql-injection","Building a SQL or Java Persistence query from user-controlled sources is vulnerable to insertion of malicious code by the user.","security,external/cwe/cwe-089,external/cwe/cwe-564","high","2023-12-13T14:47:10Z","2023-12-13T14:47:10Z","","",,"30","207","https://dev.azure.com/octodemo-temporary/f6827034-7534-40f5-8f47-eca78ec0dec8/_git/35db0ddb-6fcc-491d-bbb0-03051b9eed03/alerts/49","octodemo-temporary","demo-felickz","WebGoat","refs/heads/main",,"src/main/java/org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson2.java:65 @ 9f601c37,src/main/java/org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson2.java:65 @ 9f601c37",""
"50","active","Query built from user-controlled sources (java/sql-injection)","code","java/sql-injection","java/sql-injection","Building a SQL or Java Persistence query from user-controlled sources is vulnerable to insertion of malicious code by the user.","security,external/cwe/cwe-089,external/cwe/cwe-564","high","2023-12-13T14:47:10Z","2023-12-13T14:47:10Z","","",,"30","207","https://dev.azure.com/octodemo-temporary/f6827034-7534-40f5-8f47-eca78ec0dec8/_git/35db0ddb-6fcc-491d-bbb0-03051b9eed03/alerts/50","octodemo-temporary","demo-felickz","WebGoat","refs/heads/main",,"src/main/java/org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson9.java:76 @ 9f601c37,src/main/java/org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson9.java:76 @ 9f601c37",""
"51","active","Query built from user-controlled sources (java/sql-injection)","code","java/sql-injection","java/sql-injection","Building a SQL or Java Persistence query from user-controlled sources is vulnerable to insertion of malicious code by the user.","security,external/cwe/cwe-089,external/cwe/cwe-564","high","2023-12-13T14:47:10Z","2023-12-13T14:47:10Z","","",,"30","207","https://dev.azure.com/octodemo-temporary/f6827034-7534-40f5-8f47-eca78ec0dec8/_git/35db0ddb-6fcc-491d-bbb0-03051b9eed03/alerts/51","octodemo-temporary","demo-felickz","WebGoat","refs/heads/main",,"src/main/java/org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson4.java:62 @ 9f601c37,src/main/java/org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson4.java:62 @ 9f601c37",""
"52","active","Query built from user-controlled sources (java/sql-injection)","code","java/sql-injection","java/sql-injection","Building a SQL or Java Persistence query from user-controlled sources is vulnerable to insertion of malicious code by the user.","security,external/cwe/cwe-089,external/cwe/cwe-564","high","2023-12-13T14:47:10Z","2023-12-13T14:47:10Z","","",,"30","207","https://dev.azure.com/octodemo-temporary/f6827034-7534-40f5-8f47-eca78ec0dec8/_git/35db0ddb-6fcc-491d-bbb0-03051b9eed03/alerts/52","octodemo-temporary","demo-felickz","WebGoat","refs/heads/main",,"src/main/java/org/owasp/webgoat/container/users/UserService.java:52 @ 9f601c37,src/main/java/org/owasp/webgoat/container/users/UserService.java:52 @ 9f601c37",""
"53","active","Query built from user-controlled sources (java/sql-injection)","code","java/sql-injection","java/sql-injection","Building a SQL or Java Persistence query from user-controlled sources is vulnerable to insertion of malicious code by the user.","security,external/cwe/cwe-089,external/cwe/cwe-564","high","2023-12-13T14:47:10Z","2023-12-13T14:47:10Z","","",,"30","207","https://dev.azure.com/octodemo-temporary/f6827034-7534-40f5-8f47-eca78ec0dec8/_git/35db0ddb-6fcc-491d-bbb0-03051b9eed03/alerts/53","octodemo-temporary","demo-felickz","WebGoat","refs/heads/main",,"src/main/java/org/owasp/webgoat/lessons/sqlinjection/mitigation/Servers.java:73 @ 9f601c37,src/main/java/org/owasp/webgoat/lessons/sqlinjection/mitigation/Servers.java:73 @ 9f601c37",""
"54","active","Query built from user-controlled sources (java/sql-injection)","code","java/sql-injection","java/sql-injection","Building a SQL or Java Persistence query from user-controlled sources is vulnerable to insertion of malicious code by the user.","security,external/cwe/cwe-089,external/cwe/cwe-564","high","2023-12-13T14:47:10Z","2023-12-13T14:47:10Z","","",,"30","207","https://dev.azure.com/octodemo-temporary/f6827034-7534-40f5-8f47-eca78ec0dec8/_git/35db0ddb-6fcc-491d-bbb0-03051b9eed03/alerts/54","octodemo-temporary","demo-felickz","WebGoat","refs/heads/main",,"src/main/java/org/owasp/webgoat/lessons/sqlinjection/advanced/SqlInjectionChallenge.java:69 @ 9f601c37,src/main/java/org/owasp/webgoat/lessons/sqlinjection/advanced/SqlInjectionChallenge.java:69 @ 9f601c37",""
"55","active","Query built from user-controlled sources (java/sql-injection)","code","java/sql-injection","java/sql-injection","Building a SQL or Java Persistence query from user-controlled sources is vulnerable to insertion of malicious code by the user.","security,external/cwe/cwe-089,external/cwe/cwe-564","high","2023-12-13T14:47:10Z","2023-12-13T14:47:10Z","","",,"30","207","https://dev.azure.com/octodemo-temporary/f6827034-7534-40f5-8f47-eca78ec0dec8/_git/35db0ddb-6fcc-491d-bbb0-03051b9eed03/alerts/55","octodemo-temporary","demo-felickz","WebGoat","refs/heads/main",,"src/main/java/org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson8.java:78 @ 9f601c37,src/main/java/org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson8.java:78 @ 9f601c37",""
"56","active","Query built from user-controlled sources (java/sql-injection)","code","java/sql-injection","java/sql-injection","Building a SQL or Java Persistence query from user-controlled sources is vulnerable to insertion of malicious code by the user.","security,external/cwe/cwe-089,external/cwe/cwe-564","high","2023-12-13T14:47:10Z","2023-12-13T14:47:10Z","","",,"30","207","https://dev.azure.com/octodemo-temporary/f6827034-7534-40f5-8f47-eca78ec0dec8/_git/35db0ddb-6fcc-491d-bbb0-03051b9eed03/alerts/56","octodemo-temporary","demo-felickz","WebGoat","refs/heads/main",,"src/main/java/org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson8.java:158 @ 9f601c37,src/main/java/org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson8.java:158 @ 9f601c37",""
"57","active","Query built from user-controlled sources (java/sql-injection)","code","java/sql-injection","java/sql-injection","Building a SQL or Java Persistence query from user-controlled sources is vulnerable to insertion of malicious code by the user.","security,external/cwe/cwe-089,external/cwe/cwe-564","high","2023-12-13T14:47:10Z","2023-12-13T14:47:10Z","","",,"30","207","https://dev.azure.com/octodemo-temporary/f6827034-7534-40f5-8f47-eca78ec0dec8/_git/35db0ddb-6fcc-491d-bbb0-03051b9eed03/alerts/57","octodemo-temporary","demo-felickz","WebGoat","refs/heads/main",,"src/main/java/org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson5a.java:67 @ 9f601c37,src/main/java/org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson5a.java:67 @ 9f601c37",""
"58","active","Query built from user-controlled sources (java/sql-injection)","code","java/sql-injection","java/sql-injection","Building a SQL or Java Persistence query from user-controlled sources is vulnerable to insertion of malicious code by the user.","security,external/cwe/cwe-089,external/cwe/cwe-564","high","2023-12-13T14:47:10Z","2023-12-13T14:47:10Z","","",,"30","207","https://dev.azure.com/octodemo-temporary/f6827034-7534-40f5-8f47-eca78ec0dec8/_git/35db0ddb-6fcc-491d-bbb0-03051b9eed03/alerts/58","octodemo-temporary","demo-felickz","WebGoat","refs/heads/main",,"src/main/java/org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson3.java:63 @ 9f601c37,src/main/java/org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson3.java:63 @ 9f601c37",""
"59","active","Query built from user-controlled sources (java/sql-injection)","code","java/sql-injection","java/sql-injection","Building a SQL or Java Persistence query from user-controlled sources is vulnerable to insertion of malicious code by the user.","security,external/cwe/cwe-089,external/cwe/cwe-564","high","2023-12-13T14:47:10Z","2023-12-13T14:47:10Z","","",,"30","207","https://dev.azure.com/octodemo-temporary/f6827034-7534-40f5-8f47-eca78ec0dec8/_git/35db0ddb-6fcc-491d-bbb0-03051b9eed03/alerts/59","octodemo-temporary","demo-felickz","WebGoat","refs/heads/main",,"src/main/java/org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson5b.java:66 @ 9f601c37,src/main/java/org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson5b.java:66 @ 9f601c37",""
"60","active","Query built from user-controlled sources (java/sql-injection)","code","java/sql-injection","java/sql-injection","Building a SQL or Java Persistence query from user-controlled sources is vulnerable to insertion of malicious code by the user.","security,external/cwe/cwe-089,external/cwe/cwe-564","high","2023-12-13T14:47:10Z","2023-12-13T14:47:10Z","","",,"30","207","https://dev.azure.com/octodemo-temporary/f6827034-7534-40f5-8f47-eca78ec0dec8/_git/35db0ddb-6fcc-491d-bbb0-03051b9eed03/alerts/60","octodemo-temporary","demo-felickz","WebGoat","refs/heads/main",,"src/main/java/org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson5.java:80 @ 9f601c37,src/main/java/org/owasp/webgoat/lessons/sqlinjection/introduction/SqlInjectionLesson5.java:80 @ 9f601c37",""
"61","active","Query built from user-controlled sources (java/sql-injection)","code","java/sql-injection","java/sql-injection","Building a SQL or Java Persistence query from user-controlled sources is vulnerable to insertion of malicious code by the user.","security,external/cwe/cwe-089,external/cwe/cwe-564","high","2023-12-13T14:47:10Z","2023-12-13T14:47:10Z","","",,"30","207","https://dev.azure.com/octodemo-temporary/f6827034-7534-40f5-8f47-eca78ec0dec8/_git/35db0ddb-6fcc-491d-bbb0-03051b9eed03/alerts/61","octodemo-temporary","demo-felickz","WebGoat","refs/heads/main",,"src/main/java/org/owasp/webgoat/lessons/sqlinjection/advanced/SqlInjectionLesson6a.java:74 @ 9f601c37,src/main/java/org/owasp/webgoat/lessons/sqlinjection/advanced/SqlInjectionLesson6a.java:74 @ 9f601c37",""
"62","active","Server-side request forgery (java/ssrf)","code","java/ssrf","java/ssrf","Making web requests based on unvalidated user-input may cause the server to communicate with malicious servers.","security,external/cwe/cwe-918","critical","2023-12-13T14:47:10Z","2023-12-13T14:47:10Z","","",,"7","230","https://dev.azure.com/octodemo-temporary/f6827034-7534-40f5-8f47-eca78ec0dec8/_git/35db0ddb-6fcc-491d-bbb0-03051b9eed03/alerts/62","octodemo-temporary","demo-felickz","WebGoat","refs/heads/main",,"src/main/java/org/owasp/webgoat/lessons/ssrf/SSRFTask2.java:51 @ 9f601c37,src/main/java/org/owasp/webgoat/lessons/ssrf/SSRFTask2.java:51 @ 9f601c37",""
"63","active","Information exposure through a stack trace (java/stack-trace-exposure)","code","java/stack-trace-exposure","java/stack-trace-exposure","Information from a stack trace propagates to an external user. Stack traces can unintentionally reveal implementation details that are useful to an attacker for developing a subsequent exploit.","security,external/cwe/cwe-209,external/cwe/cwe-497","medium","2023-12-13T14:47:10Z","2023-12-13T14:47:10Z","","",,"90","147","https://dev.azure.com/octodemo-temporary/f6827034-7534-40f5-8f47-eca78ec0dec8/_git/35db0ddb-6fcc-491d-bbb0-03051b9eed03/alerts/63","octodemo-temporary","demo-felickz","WebGoat","refs/heads/main",,"src/main/java/org/owasp/webgoat/container/AjaxAuthenticationEntryPoint.java:54 @ 9f601c37,src/main/java/org/owasp/webgoat/container/AjaxAuthenticationEntryPoint.java:54 @ 9f601c37",""
"64","active","Deserialization of user-controlled data (java/unsafe-deserialization)","code","java/unsafe-deserialization","java/unsafe-deserialization","Deserializing user-controlled data may allow attackers to execute arbitrary code.","security,external/cwe/cwe-502","critical","2023-12-13T14:47:10Z","2023-12-13T14:47:10Z","","",,"7","230","https://dev.azure.com/octodemo-temporary/f6827034-7534-40f5-8f47-eca78ec0dec8/_git/35db0ddb-6fcc-491d-bbb0-03051b9eed03/alerts/64","octodemo-temporary","demo-felickz","WebGoat","refs/heads/main",,"src/main/java/org/owasp/webgoat/lessons/vulnerablecomponents/VulnerableComponentsLesson.java:57 @ 9f601c37,src/main/java/org/owasp/webgoat/lessons/vulnerablecomponents/VulnerableComponentsLesson.java:57 @ 9f601c37",""
"65","active","Deserialization of user-controlled data (java/unsafe-deserialization)","code","java/unsafe-deserialization","java/unsafe-deserialization","Deserializing user-controlled data may allow attackers to execute arbitrary code.","security,external/cwe/cwe-502","critical","2023-12-13T14:47:10Z","2023-12-13T14:47:10Z","","",,"7","230","https://dev.azure.com/octodemo-temporary/f6827034-7534-40f5-8f47-eca78ec0dec8/_git/35db0ddb-6fcc-491d-bbb0-03051b9eed03/alerts/65","octodemo-temporary","demo-felickz","WebGoat","refs/heads/main",,"src/main/java/org/owasp/webgoat/lessons/deserialization/InsecureDeserializationTask.java:60 @ 9f601c37,src/main/java/org/owasp/webgoat/lessons/deserialization/InsecureDeserializationTask.java:60 @ 9f601c37",""
"66","active","Use of a broken or risky cryptographic algorithm (java/weak-cryptographic-algorithm)","code","java/weak-cryptographic-algorithm","java/weak-cryptographic-algorithm","Using broken or weak cryptographic algorithms can allow an attacker to compromise security.","security,external/cwe/cwe-327,external/cwe/cwe-328","high","2023-12-13T14:47:10Z","2023-12-13T14:47:10Z","","",,"30","207","https://dev.azure.com/octodemo-temporary/f6827034-7534-40f5-8f47-eca78ec0dec8/_git/35db0ddb-6fcc-491d-bbb0-03051b9eed03/alerts/66","octodemo-temporary","demo-felickz","WebGoat","refs/heads/main",,"src/main/java/org/owasp/webgoat/lessons/cryptography/HashingAssignment.java:55 @ 9f601c37,src/main/java/org/owasp/webgoat/lessons/cryptography/HashingAssignment.java:55 @ 9f601c37",""
"67","active","Resolving XML external entity in user-controlled data (java/xxe)","code","java/xxe","java/xxe","Parsing user-controlled XML documents and allowing expansion of external entity references may lead to disclosure of confidential data or denial of service.","security,external/cwe/cwe-611,external/cwe/cwe-776,external/cwe/cwe-827","critical","2023-12-13T14:47:10Z","2023-12-13T14:47:10Z","","",,"7","230","https://dev.azure.com/octodemo-temporary/f6827034-7534-40f5-8f47-eca78ec0dec8/_git/35db0ddb-6fcc-491d-bbb0-03051b9eed03/alerts/67","octodemo-temporary","demo-felickz","WebGoat","refs/heads/main",,"src/main/java/org/owasp/webgoat/lessons/xxe/CommentsCache.java:105 @ 9f601c37,src/main/java/org/owasp/webgoat/lessons/xxe/CommentsCache.java:105 @ 9f601c37",""
"68","active","Arbitrary file access during archive extraction (""Zip Slip"") (java/zipslip)","code","java/zipslip","java/zipslip","Extracting files from a malicious ZIP file, or similar type of archive, without validating that the destination file path is within the destination directory can allow an attacker to unexpectedly gain access to resources.","security,external/cwe/cwe-022","high","2023-12-13T14:47:10Z","2023-12-13T14:47:10Z","","",,"30","207","https://dev.azure.com/octodemo-temporary/f6827034-7534-40f5-8f47-eca78ec0dec8/_git/35db0ddb-6fcc-491d-bbb0-03051b9eed03/alerts/68","octodemo-temporary","demo-felickz","WebGoat","refs/heads/main",,"src/main/java/org/owasp/webgoat/lessons/pathtraversal/ProfileZipSlip.java:73 @ 9f601c37,src/main/java/org/owasp/webgoat/lessons/pathtraversal/ProfileZipSlip.java:73 @ 9f601c37",""
"69","fixed","Unsafe HTML constructed from library input (js/html-constructed-from-input)","code","js/html-constructed-from-input","js/html-constructed-from-input","Using externally controlled strings to construct HTML might allow a malicious user to perform a cross-site scripting attack.","security,external/cwe/cwe-079,external/cwe/cwe-116","medium","2023-09-05T16:18:06Z","2023-09-05T16:18:06Z","2023-12-13T14:47:10Z","",,"90","0","https://dev.azure.com/octodemo-temporary/f6827034-7534-40f5-8f47-eca78ec0dec8/_git/35db0ddb-6fcc-491d-bbb0-03051b9eed03/alerts/69","octodemo-temporary","demo-felickz","WebGoat","refs/heads/main",,"",""
